source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter
Museum de Gherdeina,46.57392479999999,11.674645337460838,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,2
Museum im Weißen Turm,46.7163815,11.65758612222222,Acquarena,46.7192275,11.6572294,14
Museum im Weißen Turm,46.7163815,11.65758612222222,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,6
Museum im Weißen Turm,46.7163815,11.65758612222222,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,12
Museum im Weißen Turm,46.7163815,11.65758612222222,Festung Franzensfeste,46.7940346,11.6070764,6
Museum im Weißen Turm,46.7163815,11.65758612222222,Pfannenspitze,46.691322148611434,11.745305323526795,5
Museum im Weißen Turm,46.7163815,11.65758612222222,Messner Mountain Museum Firmian,46.478306200000006,11.3017389,2
Museum im Weißen Turm,46.7163815,11.65758612222222,Pharmaziemuseum Brixen,46.7166139,11.6582709,5
Museum im Weißen Turm,46.7163815,11.65758612222222,Schloss Velthurns,46.6700207,11.6000965,2
Museum im Weißen Turm,46.7163815,11.65758612222222,Stadtmuseum Klausen,46.63898403984187,11.564138294430485,1
Museum im Weißen Turm,46.7163815,11.65758612222222,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,2
Museum im Weißen Turm,46.7163815,11.65758612222222,Plose,46.6980157,11.6826829,17
Museum im Weißen Turm,46.7163815,11.65758612222222,Tourism_Agency_Events,46.7148875,11.6547867,1
Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,Museum de Gherdeina,46.57392479999999,11.674645337460838,38
Museum Ladin Ursus ladinicus,46.57079876483519,11.932309027512385,Acquarena,46.7192275,11.6572294,2
Museum LUMEN,46.740515,11.959224,Acquarena,46.7192275,11.6572294,3
Museum LUMEN,46.740515,11.959224,Messner Mountain Museum Corones,46.7387791,11.9583111,15
Museum LUMEN,46.740515,11.959224,Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,4
Museum LUMEN,46.740515,11.959224,Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,2
Museum LUMEN,46.740515,11.959224,Plose,46.6980157,11.6826829,2
Museum Passeier - Andreas Hofer,46.801516229565436,11.238736190458482,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,2
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Acquarena,46.7192275,11.6572294,15
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Messner Mountain Museum Firmian,46.478306200000006,11.3017389,3
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,2
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Pharmaziemuseum Brixen,46.7166139,11.6582709,1
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Schloss Rodenegg,46.7821085,11.686005499999998,1
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Schloss Runkelstein,46.517469299999995,11.359037800000001,2
Naturmuseum Südtirol,46.50126988074469,11.357366365592457,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,55
Palmschoß,46.67621564404051,11.713047745083474,Acquarena,46.7192275,11.6572294,77
Palmschoß,46.67621564404051,11.713047745083474,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,6
Palmschoß,46.67621564404051,11.713047745083474,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,24
Palmschoß,46.67621564404051,11.713047745083474,Pfannenspitze,46.691322148611434,11.745305323526795,101
Palmschoß,46.67621564404051,11.713047745083474,Messner Mountain Museum Firmian,46.478306200000006,11.3017389,2
Palmschoß,46.67621564404051,11.713047745083474,Messner Mountain Museum Ripa,46.794160999999995,11.939904400000001,4
Palmschoß,46.67621564404051,11.713047745083474,Museum im Weißen Turm,46.7163815,11.65758612222222,4
Palmschoß,46.67621564404051,11.713047745083474,Museum Ladin Ciastel de Tor,46.680704038748,11.892846537309122,2
Palmschoß,46.67621564404051,11.713047745083474,Pharmaziemuseum Brixen,46.7166139,11.6582709,2
Palmschoß,46.67621564404051,11.713047745083474,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,4
Palmschoß,46.67621564404051,11.713047745083474,Plose,46.6980157,11.6826829,332
