source_attraction,src_lat,src_lon,dest_attraction,dest_lat,dest_lon,counter,source_id,dest_id
Festung Franzensfeste,46.7940346,11.6070764,Mineralienmuseum Teis,46.6527149,11.6203244,8,23,60
Festung Franzensfeste,46.7940346,11.6070764,Multscher Museum und Stadtmuseum Sterzing,46.89083460000001,11.4322722,5,23,63
Festung Franzensfeste,46.7940346,11.6070764,Museion - Museum für Moderne und Zeitgenössische Kunst,46.7155381,11.6526263,1,23,64
Festung Franzensfeste,46.7940346,11.6070764,Museum im Weißen Turm,46.7163815,11.65758612222222,16,23,66
Festung Franzensfeste,46.7940346,11.6070764,Museum LUMEN,46.740515,11.959224,6,23,70
Festung Franzensfeste,46.7940346,11.6070764,Palmschoß,46.67621564404051,11.713047745083475,29,23,81
Festung Franzensfeste,46.7940346,11.6070764,Pharmaziemuseum Brixen,46.7166139,11.6582709,70,23,83
Festung Franzensfeste,46.7940346,11.6070764,Schloss Rodenegg,46.7821085,11.686005499999998,19,23,88
Festung Franzensfeste,46.7940346,11.6070764,Schloss Runkelstein,46.5174693,11.3590378,21,23,89
Festung Franzensfeste,46.7940346,11.6070764,Schloss Velthurns,46.6700207,11.6000965,93,23,90
Festung Franzensfeste,46.7940346,11.6070764,Silberbergwerk Villanders,46.6539687,11.5435707,8,23,96
Festung Franzensfeste,46.7940346,11.6070764,Stadtmuseum Klausen,46.63898403984187,11.564138294430485,3,23,100
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,71,23,102
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Bergbaumuseum – Bergbauwelt Ridnaun Schneeberg,46.9286162,11.2713135,17,23,103
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Burgeninstitut - Burg Taufers,46.9259583,11.977367,6,23,106
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Burgenmuseum Trostburg,46.5951888,11.5345657,2,23,107
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Jagd- und Fischereimuseum - Schloss Wolfsthurn,46.8932602,11.3486093,13,23,108
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Landesmuseum für Kultur- und Landesgeschichte -  Schloss Tirol,46.69443505,11.14463220930594,3,23,109
Festung Franzensfeste,46.7940346,11.6070764,Südtiroler Volkskundemuseum,46.80315445,11.954545834352901,11,23,111
Festung Franzensfeste,46.7940346,11.6070764,Plose,46.6980157,11.6826829,781,23,114
Festung Franzensfeste,46.7940346,11.6070764,Tourism_Agency_Events,46.7148875,11.6547867,53,23,116
Feuerwehrhelmmuseum,46.8417185,11.9440895,Acquarena,46.7192275,11.6572294,4,24,1
Feuerwehrhelmmuseum,46.8417185,11.9440895,Plose,46.6980157,11.6826829,3,24,114
Frauenmuseum,46.67296929017563,11.158965742856443,Acquarena,46.7192275,11.6572294,3,25,1
Frauenmuseum,46.67296929017563,11.158965742856443,Diözesanmuseum Hofburg Brixen,46.7147023,11.6556498,3,25,13
Frauenmuseum,46.67296929017563,11.158965742856443,kunst Meran,46.6715742,11.1623024,3,25,46
Frauenmuseum,46.67296929017563,11.158965742856443,Landesfürstliche Burg,46.6728533,11.1621737,1,25,49
Frauenmuseum,46.67296929017563,11.158965742856443,Stadtmuseum Meran,46.67166620764228,11.166813428814043,10,25,101
Frauenmuseum,46.67296929017563,11.158965742856443,Südtiroler Archäologiemuseum,46.49979545,11.349554272866651,4,25,102
Frauenmuseum,46.67296929017563,11.158965742856443,Plose,46.6980157,11.6826829,12,25,114
Frauenmuseum,46.67296929017563,11.158965742856443,Tourism_Agency_Events,46.7148875,11.6547867,2,25,116
Geomuseum Radein,46.34689764182887,11.396798600521931,Augustiner Chorherrenstift Neustift,46.74094275,11.651894043399755,4,31,7
Geomuseum Radein,46.34689764182887,11.396798600521931,Festung Franzensfeste,46.7940346,11.6070764,2,31,23
